ARTIFACT_ID,AUDIT_DEFECT,DEPENDENCY_CLASS,DEPENDENCY_PATH,DISPOSITION
TSLRSH-GPU-001,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
CPU_HESSIAN_MIN01,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN01,mutable result state,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN02,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN02,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN02,old checksum deletion bypass,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN02,malformed-energy coercion,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN02,atlas leakage,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN02,noncanonical identity,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN02,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN02,mutable result state,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN04,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN04,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN04,old checksum deletion bypass,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN04,malformed-energy coercion,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN04,atlas leakage,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN04,noncanonical identity,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN04,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN04,mutable result state,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
RESP_CHARGE_VALIDATION,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,Amber-name parser dependency not demonstrated; charge source remains separate from GPU labels,TRUSTED_WITH_LIMITATION
RESP_CHARGE_VALIDATION,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,Amber-name parser dependency not demonstrated; charge source remains separate from GPU labels,TRUSTED_WITH_LIMITATION
RESP_CHARGE_VALIDATION,old checksum deletion bypass,NO_DEPENDENCY_IDENTIFIED,Amber-name parser dependency not demonstrated; charge source remains separate from GPU labels,TRUSTED_WITH_LIMITATION
RESP_CHARGE_VALIDATION,malformed-energy coercion,NO_DEPENDENCY_IDENTIFIED,Amber-name parser dependency not demonstrated; charge source remains separate from GPU labels,TRUSTED_WITH_LIMITATION
RESP_CHARGE_VALIDATION,atlas leakage,NO_DEPENDENCY_IDENTIFIED,Amber-name parser dependency not demonstrated; charge source remains separate from GPU labels,TRUSTED_WITH_LIMITATION
RESP_CHARGE_VALIDATION,noncanonical identity,NO_DEPENDENCY_IDENTIFIED,Amber-name parser dependency not demonstrated; charge source remains separate from GPU labels,TRUSTED_WITH_LIMITATION
RESP_CHARGE_VALIDATION,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,Amber-name parser dependency not demonstrated; charge source remains separate from GPU labels,TRUSTED_WITH_LIMITATION
RESP_CHARGE_VALIDATION,mutable result state,NO_DEPENDENCY_IDENTIFIED,Amber-name parser dependency not demonstrated; charge source remains separate from GPU labels,TRUSTED_WITH_LIMITATION
VDW_PROBE_REGISTRY,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,electronic-state/protocol provenance retained; not used as force labels,TRUSTED_WITH_LIMITATION
VDW_PROBE_REGISTRY,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,electronic-state/protocol provenance retained; not used as force labels,TRUSTED_WITH_LIMITATION
VDW_PROBE_REGISTRY,old checksum deletion bypass,NO_DEPENDENCY_IDENTIFIED,electronic-state/protocol provenance retained; not used as force labels,TRUSTED_WITH_LIMITATION
VDW_PROBE_REGISTRY,malformed-energy coercion,NO_DEPENDENCY_IDENTIFIED,electronic-state/protocol provenance retained; not used as force labels,TRUSTED_WITH_LIMITATION
VDW_PROBE_REGISTRY,atlas leakage,NO_DEPENDENCY_IDENTIFIED,electronic-state/protocol provenance retained; not used as force labels,TRUSTED_WITH_LIMITATION
VDW_PROBE_REGISTRY,noncanonical identity,NO_DEPENDENCY_IDENTIFIED,electronic-state/protocol provenance retained; not used as force labels,TRUSTED_WITH_LIMITATION
VDW_PROBE_REGISTRY,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,electronic-state/protocol provenance retained; not used as force labels,TRUSTED_WITH_LIMITATION
VDW_PROBE_REGISTRY,mutable result state,NO_DEPENDENCY_IDENTIFIED,electronic-state/protocol provenance retained; not used as force labels,TRUSTED_WITH_LIMITATION
AMBER_GAFF_BASELINE_INPUTS,defective Amber name parsing,DIRECT_OR_REVERIFIED,defective Amber name parsing: no dependency identified because production used AmberTools/ParmEd rather than AmberPrmtopReader; mutable-state and identity defects: persisted checksums reverified,TRUSTED_WITH_LIMITATION
AMBER_GAFF_BASELINE_INPUTS,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,defective Amber name parsing: no dependency identified because production used AmberTools/ParmEd rather than AmberPrmtopReader; mutable-state and identity defects: persisted checksums reverified,TRUSTED_WITH_LIMITATION
AMBER_GAFF_BASELINE_INPUTS,old checksum deletion bypass,NO_DEPENDENCY_IDENTIFIED,defective Amber name parsing: no dependency identified because production used AmberTools/ParmEd rather than AmberPrmtopReader; mutable-state and identity defects: persisted checksums reverified,TRUSTED_WITH_LIMITATION
AMBER_GAFF_BASELINE_INPUTS,malformed-energy coercion,NO_DEPENDENCY_IDENTIFIED,defective Amber name parsing: no dependency identified because production used AmberTools/ParmEd rather than AmberPrmtopReader; mutable-state and identity defects: persisted checksums reverified,TRUSTED_WITH_LIMITATION
AMBER_GAFF_BASELINE_INPUTS,atlas leakage,NO_DEPENDENCY_IDENTIFIED,defective Amber name parsing: no dependency identified because production used AmberTools/ParmEd rather than AmberPrmtopReader; mutable-state and identity defects: persisted checksums reverified,TRUSTED_WITH_LIMITATION
AMBER_GAFF_BASELINE_INPUTS,noncanonical identity,NO_DEPENDENCY_IDENTIFIED,defective Amber name parsing: no dependency identified because production used AmberTools/ParmEd rather than AmberPrmtopReader; mutable-state and identity defects: persisted checksums reverified,TRUSTED_WITH_LIMITATION
AMBER_GAFF_BASELINE_INPUTS,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,defective Amber name parsing: no dependency identified because production used AmberTools/ParmEd rather than AmberPrmtopReader; mutable-state and identity defects: persisted checksums reverified,TRUSTED_WITH_LIMITATION
AMBER_GAFF_BASELINE_INPUTS,mutable result state,NO_DEPENDENCY_IDENTIFIED,defective Amber name parsing: no dependency identified because production used AmberTools/ParmEd rather than AmberPrmtopReader; mutable-state and identity defects: persisted checksums reverified,TRUSTED_WITH_LIMITATION
DELTA_PERMITTED_INPUTS,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,old checksum deletion bypass: all future reuse requires explicit existence plus checksum; component-completeness audit excludes it from trusted GPU fitting labels,TRUSTED_WITH_LIMITATION
DELTA_PERMITTED_INPUTS,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,old checksum deletion bypass: all future reuse requires explicit existence plus checksum; component-completeness audit excludes it from trusted GPU fitting labels,TRUSTED_WITH_LIMITATION
DELTA_PERMITTED_INPUTS,old checksum deletion bypass,DIRECT_OR_REVERIFIED,old checksum deletion bypass: all future reuse requires explicit existence plus checksum; component-completeness audit excludes it from trusted GPU fitting labels,TRUSTED_WITH_LIMITATION
DELTA_PERMITTED_INPUTS,malformed-energy coercion,NO_DEPENDENCY_IDENTIFIED,old checksum deletion bypass: all future reuse requires explicit existence plus checksum; component-completeness audit excludes it from trusted GPU fitting labels,TRUSTED_WITH_LIMITATION
DELTA_PERMITTED_INPUTS,atlas leakage,NO_DEPENDENCY_IDENTIFIED,old checksum deletion bypass: all future reuse requires explicit existence plus checksum; component-completeness audit excludes it from trusted GPU fitting labels,TRUSTED_WITH_LIMITATION
DELTA_PERMITTED_INPUTS,noncanonical identity,NO_DEPENDENCY_IDENTIFIED,old checksum deletion bypass: all future reuse requires explicit existence plus checksum; component-completeness audit excludes it from trusted GPU fitting labels,TRUSTED_WITH_LIMITATION
DELTA_PERMITTED_INPUTS,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,old checksum deletion bypass: all future reuse requires explicit existence plus checksum; component-completeness audit excludes it from trusted GPU fitting labels,TRUSTED_WITH_LIMITATION
DELTA_PERMITTED_INPUTS,mutable result state,NO_DEPENDENCY_IDENTIFIED,old checksum deletion bypass: all future reuse requires explicit existence plus checksum; component-completeness audit excludes it from trusted GPU fitting labels,TRUSTED_WITH_LIMITATION
DELTA_V2_FIT,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; atlas-derived evaluations excluded; no refit performed,QUARANTINED
DELTA_V2_FIT,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; atlas-derived evaluations excluded; no refit performed,QUARANTINED
DELTA_V2_FIT,old checksum deletion bypass,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; atlas-derived evaluations excluded; no refit performed,QUARANTINED
DELTA_V2_FIT,malformed-energy coercion,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; atlas-derived evaluations excluded; no refit performed,QUARANTINED
DELTA_V2_FIT,atlas leakage,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; atlas-derived evaluations excluded; no refit performed,QUARANTINED
DELTA_V2_FIT,noncanonical identity,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; atlas-derived evaluations excluded; no refit performed,QUARANTINED
DELTA_V2_FIT,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; atlas-derived evaluations excluded; no refit performed,QUARANTINED
DELTA_V2_FIT,mutable result state,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; atlas-derived evaluations excluded; no refit performed,QUARANTINED
MACE_READOUT_STUDY,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; process-isolation history; no training rerun,QUARANTINED
MACE_READOUT_STUDY,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; process-isolation history; no training rerun,QUARANTINED
MACE_READOUT_STUDY,old checksum deletion bypass,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; process-isolation history; no training rerun,QUARANTINED
MACE_READOUT_STUDY,malformed-energy coercion,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; process-isolation history; no training rerun,QUARANTINED
MACE_READOUT_STUDY,atlas leakage,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; process-isolation history; no training rerun,QUARANTINED
MACE_READOUT_STUDY,noncanonical identity,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; process-isolation history; no training rerun,QUARANTINED
MACE_READOUT_STUDY,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; process-isolation history; no training rerun,QUARANTINED
MACE_READOUT_STUDY,mutable result state,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; process-isolation history; no training rerun,QUARANTINED
BEST_AMBER_26_COEFFICIENT_MODEL,defective Amber name parsing,POSSIBLE_NOT_RESOLVABLE_MODEL_STATE_MISSING,result-completeness contract; possible Amber-reader dependencies cannot be excluded without model state; prohibited as reproducible baseline,INVALIDATED
BEST_AMBER_26_COEFFICIENT_MODEL,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; possible Amber-reader dependencies cannot be excluded without model state; prohibited as reproducible baseline,INVALIDATED
BEST_AMBER_26_COEFFICIENT_MODEL,old checksum deletion bypass,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; possible Amber-reader dependencies cannot be excluded without model state; prohibited as reproducible baseline,INVALIDATED
BEST_AMBER_26_COEFFICIENT_MODEL,malformed-energy coercion,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; possible Amber-reader dependencies cannot be excluded without model state; prohibited as reproducible baseline,INVALIDATED
BEST_AMBER_26_COEFFICIENT_MODEL,atlas leakage,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; possible Amber-reader dependencies cannot be excluded without model state; prohibited as reproducible baseline,INVALIDATED
BEST_AMBER_26_COEFFICIENT_MODEL,noncanonical identity,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; possible Amber-reader dependencies cannot be excluded without model state; prohibited as reproducible baseline,INVALIDATED
BEST_AMBER_26_COEFFICIENT_MODEL,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; possible Amber-reader dependencies cannot be excluded without model state; prohibited as reproducible baseline,INVALIDATED
BEST_AMBER_26_COEFFICIENT_MODEL,mutable result state,NO_DEPENDENCY_IDENTIFIED,result-completeness contract; possible Amber-reader dependencies cannot be excluded without model state; prohibited as reproducible baseline,INVALIDATED
CONTAMINATED_ATLAS_RESULTS,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,direct atlas leakage: global label centering and held-out gradient secants,INVALIDATED
CONTAMINATED_ATLAS_RESULTS,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,direct atlas leakage: global label centering and held-out gradient secants,INVALIDATED
CONTAMINATED_ATLAS_RESULTS,old checksum deletion bypass,NO_DEPENDENCY_IDENTIFIED,direct atlas leakage: global label centering and held-out gradient secants,INVALIDATED
CONTAMINATED_ATLAS_RESULTS,malformed-energy coercion,NO_DEPENDENCY_IDENTIFIED,direct atlas leakage: global label centering and held-out gradient secants,INVALIDATED
